Province_State,Country_Region,Last_Update,Confirmed,Deaths
,Malta,2020-02-07,0,0
,Malta,2020-02-08,0,0
,Malta,2020-02-09,0,0
,Malta,2020-02-10,0,0
,Malta,2020-02-11,0,0
,Malta,2020-02-12,0,0
,Malta,2020-02-13,0,0
,Malta,2020-02-14,0,0
,Malta,2020-02-15,0,0
,Malta,2020-02-16,0,0
,Malta,2020-02-17,0,0
,Malta,2020-02-18,0,0
,Malta,2020-02-19,0,0
,Malta,2020-02-20,0,0
,Malta,2020-02-21,0,0
,Malta,2020-02-22,0,0
,Malta,2020-02-23,0,0
,Malta,2020-02-24,0,0
,Malta,2020-02-25,0,0
,Malta,2020-02-26,0,0
,Malta,2020-02-27,0,0
,Malta,2020-02-28,0,0
,Malta,2020-02-29,0,0
,Malta,2020-03-01,0,0
,Malta,2020-03-02,0,0
,Malta,2020-03-03,0,0
,Malta,2020-03-04,0,0
,Malta,2020-03-05,0,0
,Malta,2020-03-06,0,0
,Malta,2020-03-07,3,0
,Malta,2020-03-08,3,0
,Malta,2020-03-09,3,0
,Malta,2020-03-10,5,0
,Malta,2020-03-11,6,0
,Malta,2020-03-12,6,0
,Malta,2020-03-13,12,0
,Malta,2020-03-14,18,0
,Malta,2020-03-15,21,0
,Malta,2020-03-16,30,0
,Malta,2020-03-17,38,0
,Malta,2020-03-18,38,0
,Malta,2020-03-19,53,0
,Malta,2020-03-20,64,0
,Malta,2020-03-21,73,0
,Malta,2020-03-22,90,0
,Malta,2020-03-23,107,0
,Malta,2020-03-24,110,0
,Malta,2020-03-25,129,0
,Malta,2020-03-26,134,0
,Malta,2020-03-27,139,0
,Malta,2020-03-28,149,0
,Malta,2020-03-29,151,0
,Malta,2020-03-30,156,0
,Malta,2020-03-31,169,0
,Malta,2020-04-01,188,0
,Malta,2020-04-02,196,0
,Malta,2020-04-03,202,0
,Malta,2020-04-04,213,0
,Mauritania,2020-01-22,0,0
,Mauritania,2020-01-23,0,0
,Mauritania,2020-01-24,0,0
,Mauritania,2020-01-25,0,0
,Mauritania,2020-01-26,0,0
,Mauritania,2020-01-27,0,0
,Mauritania,2020-01-28,0,0
,Mauritania,2020-01-29,0,0
,Mauritania,2020-01-30,0,0
,Mauritania,2020-01-31,0,0
,Mauritania,2020-02-01,0,0
,Mauritania,2020-02-02,0,0
,Mauritania,2020-02-03,0,0
,Mauritania,2020-02-04,0,0
,Mauritania,2020-02-05,0,0
,Mauritania,2020-02-06,0,0
,Mauritania,2020-02-07,0,0
,Mauritania,2020-02-08,0,0
,Mauritania,2020-02-09,0,0
,Mauritania,2020-02-10,0,0
,Mauritania,2020-02-11,0,0
,Mauritania,2020-02-12,0,0
,Mauritania,2020-02-13,0,0
,Mauritania,2020-02-14,0,0
,Mauritania,2020-02-15,0,0
,Mauritania,2020-02-16,0,0
,Mauritania,2020-02-17,0,0
,Mauritania,2020-02-18,0,0
,Mauritania,2020-02-19,0,0
,Mauritania,2020-02-20,0,0
,Mauritania,2020-02-21,0,0
,Mauritania,2020-02-22,0,0
,Mauritania,2020-02-23,0,0
,Mauritania,2020-02-24,0,0
,Mauritania,2020-02-25,0,0
,Mauritania,2020-02-26,0,0
,Mauritania,2020-02-27,0,0
,Mauritania,2020-02-28,0,0
,Mauritania,2020-02-29,0,0
,Mauritania,2020-03-01,0,0
,Mauritania,2020-03-02,0,0
,Mauritania,2020-03-03,0,0
,Mauritania,2020-03-04,0,0
,Mauritania,2020-03-05,0,0
,Mauritania,2020-03-06,0,0
,Mauritania,2020-03-07,0,0
,Mauritania,2020-03-08,0,0
,Mauritania,2020-03-09,0,0
,Mauritania,2020-03-10,0,0
,Mauritania,2020-03-11,0,0
,Mauritania,2020-03-12,0,0
,Mauritania,2020-03-13,0,0
,Mauritania,2020-03-14,1,0
,Mauritania,2020-03-15,1,0
,Mauritania,2020-03-16,1,0
,Mauritania,2020-03-17,1,0
,Mauritania,2020-03-18,1,0
,Mauritania,2020-03-19,2,0
,Mauritania,2020-03-20,2,0
,Mauritania,2020-03-21,2,0
,Mauritania,2020-03-22,2,0
,Mauritania,2020-03-23,2,0
,Mauritania,2020-03-24,2,0
,Mauritania,2020-03-25,2,0
,Mauritania,2020-03-26,3,0
,Mauritania,2020-03-27,3,0
,Mauritania,2020-03-28,5,0
,Mauritania,2020-03-29,5,0
,Mauritania,2020-03-30,5,1
,Mauritania,2020-03-31,6,1
,Mauritania,2020-04-01,6,1
,Mauritania,2020-04-02,6,1
,Mauritania,2020-04-03,6,1
,Mauritania,2020-04-04,6,1
,Mauritius,2020-01-22,0,0
,Mauritius,2020-01-23,0,0
,Mauritius,2020-01-24,0,0
,Mauritius,2020-01-25,0,0
,Mauritius,2020-01-26,0,0
,Mauritius,2020-01-27,0,0
,Mauritius,2020-01-28,0,0
,Mauritius,2020-01-29,0,0
,Mauritius,2020-01-30,0,0
,Mauritius,2020-01-31,0,0
,Mauritius,2020-02-01,0,0
,Mauritius,2020-02-02,0,0
,Mauritius,2020-02-03,0,0
,Mauritius,2020-02-04,0,0
,Mauritius,2020-02-05,0,0
,Mauritius,2020-02-06,0,0
,Mauritius,2020-02-07,0,0
,Mauritius,2020-02-08,0,0
,Mauritius,2020-02-09,0,0
,Mauritius,2020-02-10,0,0
,Mauritius,2020-02-11,0,0
,Mauritius,2020-02-12,0,0
,Mauritius,2020-02-13,0,0
,Mauritius,2020-02-14,0,0
,Mauritius,2020-02-15,0,0
,Mauritius,2020-02-16,0,0
,Mauritius,2020-02-17,0,0
,Mauritius,2020-02-18,0,0
,Mauritius,2020-02-19,0,0
,Mauritius,2020-02-20,0,0
,Mauritius,2020-02-21,0,0
,Mauritius,2020-02-22,0,0
,Mauritius,2020-02-23,0,0
,Mauritius,2020-02-24,0,0
,Mauritius,2020-02-25,0,0
,Mauritius,2020-02-26,0,0
,Mauritius,2020-02-27,0,0
,Mauritius,2020-02-28,0,0
,Mauritius,2020-02-29,0,0
,Mauritius,2020-03-01,0,0
,Mauritius,2020-03-02,0,0
,Mauritius,2020-03-03,0,0
,Mauritius,2020-03-04,0,0
,Mauritius,2020-03-05,0,0
,Mauritius,2020-03-06,0,0
,Mauritius,2020-03-07,0,0
,Mauritius,2020-03-08,0,0
,Mauritius,2020-03-09,0,0
,Mauritius,2020-03-10,0,0
,Mauritius,2020-03-11,0,0
,Mauritius,2020-03-12,0,0
,Mauritius,2020-03-13,0,0
,Mauritius,2020-03-14,0,0
,Mauritius,2020-03-15,0,0
,Mauritius,2020-03-16,0,0
,Mauritius,2020-03-17,0,0
,Mauritius,2020-03-18,3,0
,Mauritius,2020-03-19,3,0
,Mauritius,2020-03-20,12,0
,Mauritius,2020-03-21,14,1
,Mauritius,2020-03-22,28,2
,Mauritius,2020-03-23,36,2
,Mauritius,2020-03-24,42,2
,Mauritius,2020-03-25,48,2
,Mauritius,2020-03-26,81,2
,Mauritius,2020-03-27,94,2
,Mauritius,2020-03-28,102,2
,Mauritius,2020-03-29,107,3
,Mauritius,2020-03-30,128,3
,Mauritius,2020-03-31,143,5
,Mauritius,2020-04-01,161,6
,Mauritius,2020-04-02,169,7
,Mauritius,2020-04-03,186,7
,Mauritius,2020-04-04,196,7
,Mexico,2020-01-22,0,0
,Mexico,2020-01-23,0,0
,Mexico,2020-01-24,0,0
,Mexico,2020-01-25,0,0
,Mexico,2020-01-26,0,0
,Mexico,2020-01-27,0,0
,Mexico,2020-01-28,0,0
,Mexico,2020-01-29,0,0
,Mexico,2020-01-30,0,0
,Mexico,2020-01-31,0,0
,Mexico,2020-02-01,0,0
,Mexico,2020-02-02,0,0
,Mexico,2020-02-03,0,0
,Mexico,2020-02-04,0,0
,Mexico,2020-02-05,0,0
,Mexico,2020-02-06,0,0
,Mexico,2020-02-07,0,0
,Mexico,2020-02-08,0,0
,Mexico,2020-02-09,0,0
,Mexico,2020-02-10,0,0
,Mexico,2020-02-11,0,0
,Mexico,2020-02-12,0,0
,Mexico,2020-02-13,0,0
,Mexico,2020-02-14,0,0
,Mexico,2020-02-15,0,0
,Mexico,2020-02-16,0,0
,Mexico,2020-02-17,0,0
,Mexico,2020-02-18,0,0
,Mexico,2020-02-19,0,0
,Mexico,2020-02-20,0,0
,Mexico,2020-02-21,0,0
,Mexico,2020-02-22,0,0
,Mexico,2020-02-23,0,0
,Mexico,2020-02-24,0,0
,Mexico,2020-02-25,0,0
,Mexico,2020-02-26,0,0
,Mexico,2020-02-27,0,0
,Mexico,2020-02-28,1,0
,Mexico,2020-02-29,4,0
,Mexico,2020-03-01,5,0
,Mexico,2020-03-02,5,0
,Mexico,2020-03-03,5,0
,Mexico,2020-03-04,5,0
,Mexico,2020-03-05,5,0
,Mexico,2020-03-06,6,0
,Mexico,2020-03-07,6,0
,Mexico,2020-03-08,7,0
,Mexico,2020-03-09,7,0
,Mexico,2020-03-10,7,0
,Mexico,2020-03-11,8,0
,Mexico,2020-03-12,12,0
,Mexico,2020-03-13,12,0
,Mexico,2020-03-14,26,0
,Mexico,2020-03-15,41,0
,Mexico,2020-03-16,53,0
,Mexico,2020-03-17,82,0
,Mexico,2020-03-18,93,0
,Mexico,2020-03-19,118,1
,Mexico,2020-03-20,164,1
,Mexico,2020-03-21,203,2
,Mexico,2020-03-22,251,2
,Mexico,2020-03-23,316,3
,Mexico,2020-03-24,367,4
,Mexico,2020-03-25,405,5
,Mexico,2020-03-26,475,6
,Mexico,2020-03-27,585,8
,Mexico,2020-03-28,717,12
,Mexico,2020-03-29,848,16
,Mexico,2020-03-30,993,20
,Mexico,2020-03-31,1094,28
,Mexico,2020-04-01,1215,29
,Mexico,2020-04-02,1378,37
,Mexico,2020-04-03,1510,50
,Mexico,2020-04-04,1688,60
,Moldova,2020-01-22,0,0
,Moldova,2020-01-23,0,0
,Moldova,2020-01-24,0,0
,Moldova,2020-01-25,0,0
,Moldova,2020-01-26,0,0
,Moldova,2020-01-27,0,0
,Moldova,2020-01-28,0,0
,Moldova,2020-01-29,0,0
,Moldova,2020-01-30,0,0
,Moldova,2020-01-31,0,0
,Moldova,2020-02-01,0,0
,Moldova,2020-02-02,0,0
,Moldova,2020-02-03,0,0
,Moldova,2020-02-04,0,0
,Moldova,2020-02-05,0,0
,Moldova,2020-02-06,0,0
,Moldova,2020-02-07,0,0
,Moldova,2020-02-08,0,0
,Moldova,2020-02-09,0,0
,Moldova,2020-02-10,0,0
,Moldova,2020-02-11,0,0
,Moldova,2020-02-12,0,0
,Moldova,2020-02-13,0,0
,Moldova,2020-02-14,0,0
,Moldova,2020-02-15,0,0
,Moldova,2020-02-16,0,0
,Moldova,2020-02-17,0,0
,Moldova,2020-02-18,0,0
,Moldova,2020-02-19,0,0
,Moldova,2020-02-20,0,0
,Moldova,2020-02-21,0,0
,Moldova,2020-02-22,0,0
,Moldova,2020-02-23,0,0
,Moldova,2020-02-24,0,0
,Moldova,2020-02-25,0,0
,Moldova,2020-02-26,0,0
,Moldova,2020-02-27,0,0
,Moldova,2020-02-28,0,0
,Moldova,2020-02-29,0,0
,Moldova,2020-03-01,0,0
,Moldova,2020-03-02,0,0
,Moldova,2020-03-03,0,0
,Moldova,2020-03-04,0,0
,Moldova,2020-03-05,0,0
,Moldova,2020-03-06,0,0
,Moldova,2020-03-07,0,0
,Moldova,2020-03-08,1,0
,Moldova,2020-03-09,1,0
,Moldova,2020-03-10,3,0
,Moldova,2020-03-11,3,0
,Moldova,2020-03-12,3,0
,Moldova,2020-03-13,6,0
,Moldova,2020-03-14,12,0
,Moldova,2020-03-15,23,0
,Moldova,2020-03-16,23,0
,Moldova,2020-03-17,30,0
,Moldova,2020-03-18,30,1
,Moldova,2020-03-19,49,1
,Moldova,2020-03-20,66,1
,Moldova,2020-03-21,80,1
,Moldova,2020-03-22,94,1
,Moldova,2020-03-23,109,1
,Moldova,2020-03-24,125,1
,Moldova,2020-03-25,149,1
,Moldova,2020-03-26,177,1
,Moldova,2020-03-27,199,2
,Moldova,2020-03-28,231,2
,Moldova,2020-03-29,263,2
,Moldova,2020-03-30,298,2
,Moldova,2020-03-31,353,4
,Moldova,2020-04-01,423,5
,Moldova,2020-04-02,505,6
,Moldova,2020-04-03,591,8
,Moldova,2020-04-04,752,12
,Monaco,2020-01-22,0,0
,Monaco,2020-01-23,0,0
,Monaco,2020-01-24,0,0
,Monaco,2020-01-25,0,0
,Monaco,2020-01-26,0,0
,Monaco,2020-01-27,0,0
,Monaco,2020-01-28,0,0
,Monaco,2020-01-29,0,0
,Monaco,2020-01-30,0,0
,Monaco,2020-01-31,0,0
,Monaco,2020-02-01,0,0
,Monaco,2020-02-02,0,0
,Monaco,2020-02-03,0,0
,Monaco,2020-02-04,0,0
,Monaco,2020-02-05,0,0
,Monaco,2020-02-06,0,0
,Monaco,2020-02-07,0,0
,Monaco,2020-02-08,0,0
,Monaco,2020-02-09,0,0
,Monaco,2020-02-10,0,0
,Monaco,2020-02-11,0,0
,Monaco,2020-02-12,0,0
,Monaco,2020-02-13,0,0
,Monaco,2020-02-14,0,0
,Monaco,2020-02-15,0,0
,Monaco,2020-02-16,0,0
,Monaco,2020-02-17,0,0
,Monaco,2020-02-18,0,0
,Monaco,2020-02-19,0,0
,Monaco,2020-02-20,0,0
,Monaco,2020-02-21,0,0
,Monaco,2020-02-22,0,0
,Monaco,2020-02-23,0,0
,Monaco,2020-02-24,0,0
,Monaco,2020-02-25,0,0
,Monaco,2020-02-26,0,0
,Monaco,2020-02-27,0,0
,Monaco,2020-02-28,0,0
,Monaco,2020-02-29,1,0
,Monaco,2020-03-01,1,0
,Monaco,2020-03-02,1,0
,Monaco,2020-03-03,1,0
,Monaco,2020-03-04,1,0
,Monaco,2020-03-05,1,0
,Monaco,2020-03-06,1,0
,Monaco,2020-03-07,1,0
,Monaco,2020-03-08,1,0
,Monaco,2020-03-09,1,0
,Monaco,2020-03-10,1,0
,Monaco,2020-03-11,1,0
,Monaco,2020-03-12,2,0
,Monaco,2020-03-13,2,0
,Monaco,2020-03-14,2,0
,Monaco,2020-03-15,2,0
,Monaco,2020-03-16,7,0
,Monaco,2020-03-17,7,0
,Monaco,2020-03-18,7,0
,Monaco,2020-03-19,7,0
,Monaco,2020-03-20,11,0
,Monaco,2020-03-21,11,0
,Monaco,2020-03-22,23,0
,Monaco,2020-03-23,23,0
,Monaco,2020-03-24,23,0
,Monaco,2020-03-25,31,0
,Monaco,2020-03-26,33,0
,Monaco,2020-03-27,42,0
,Monaco,2020-03-28,42,0
,Monaco,2020-03-29,46,1
,Monaco,2020-03-30,49,1
,Monaco,2020-03-31,52,1
,Monaco,2020-04-01,55,1
,Monaco,2020-04-02,60,1
,Monaco,2020-04-03,64,1
,Monaco,2020-04-04,66,1
,Mongolia,2020-01-22,0,0
,Mongolia,2020-01-23,0,0
,Mongolia,2020-01-24,0,0
,Mongolia,2020-01-25,0,0
,Mongolia,2020-01-26,0,0
,Mongolia,2020-01-27,0,0
,Mongolia,2020-01-28,0,0
,Mongolia,2020-01-29,0,0
,Mongolia,2020-01-30,0,0
,Mongolia,2020-01-31,0,0
,Mongolia,2020-02-01,0,0
,Mongolia,2020-02-02,0,0
,Mongolia,2020-02-03,0,0
,Mongolia,2020-02-04,0,0
,Mongolia,2020-02-05,0,0
,Mongolia,2020-02-06,0,0
,Mongolia,2020-02-07,0,0
,Mongolia,2020-02-08,0,0
,Mongolia,2020-02-09,0,0
,Mongolia,2020-02-10,0,0
,Mongolia,2020-02-11,0,0
,Mongolia,2020-02-12,0,0
,Mongolia,2020-02-13,0,0
,Mongolia,2020-02-14,0,0
,Mongolia,2020-02-15,0,0
,Mongolia,2020-02-16,0,0
,Mongolia,2020-02-17,0,0
,Mongolia,2020-02-18,0,0
,Mongolia,2020-02-19,0,0
,Mongolia,2020-02-20,0,0
,Mongolia,2020-02-21,0,0
,Mongolia,2020-02-22,0,0
,Mongolia,2020-02-23,0,0
,Mongolia,2020-02-24,0,0
,Mongolia,2020-02-25,0,0
,Mongolia,2020-02-26,0,0
,Mongolia,2020-02-27,0,0
,Mongolia,2020-02-28,0,0
,Mongolia,2020-02-29,0,0
,Mongolia,2020-03-01,0,0
,Mongolia,2020-03-02,0,0
,Mongolia,2020-03-03,0,0
,Mongolia,2020-03-04,0,0
,Mongolia,2020-03-05,0,0
,Mongolia,2020-03-06,0,0
,Mongolia,2020-03-07,0,0
,Mongolia,2020-03-08,0,0
,Mongolia,2020-03-09,0,0
,Mongolia,2020-03-10,1,0
,Mongolia,2020-03-11,1,0
,Mongolia,2020-03-12,1,0
,Mongolia,2020-03-13,1,0
,Mongolia,2020-03-14,1,0
,Mongolia,2020-03-15,1,0
,Mongolia,2020-03-16,1,0
,Mongolia,2020-03-17,5,0
,Mongolia,2020-03-18,6,0
,Mongolia,2020-03-19,6,0
,Mongolia,2020-03-20,6,0
,Mongolia,2020-03-21,10,0
,Mongolia,2020-03-22,10,0
,Mongolia,2020-03-23,10,0
,Mongolia,2020-03-24,10,0
,Mongolia,2020-03-25,10,0
,Mongolia,2020-03-26,11,0
,Mongolia,2020-03-27,11,0
,Mongolia,2020-03-28,12,0
,Mongolia,2020-03-29,12,0
,Mongolia,2020-03-30,12,0
,Mongolia,2020-03-31,12,0
,Mongolia,2020-04-01,14,0
,Mongolia,2020-04-02,14,0
,Mongolia,2020-04-03,14,0
,Mongolia,2020-04-04,14,0
,Montenegro,2020-01-22,0,0
,Montenegro,2020-01-23,0,0
,Montenegro,2020-01-24,0,0
,Montenegro,2020-01-25,0,0
,Montenegro,2020-01-26,0,0
,Montenegro,2020-01-27,0,0
,Montenegro,2020-01-28,0,0
,Montenegro,2020-01-29,0,0
,Montenegro,2020-01-30,0,0
,Montenegro,2020-01-31,0,0
,Montenegro,2020-02-01,0,0
,Montenegro,2020-02-02,0,0
,Montenegro,2020-02-03,0,0
,Montenegro,2020-02-04,0,0
,Montenegro,2020-02-05,0,0
,Montenegro,2020-02-06,0,0
,Montenegro,2020-02-07,0,0
,Montenegro,2020-02-08,0,0
,Montenegro,2020-02-09,0,0
,Montenegro,2020-02-10,0,0
,Montenegro,2020-02-11,0,0
,Montenegro,2020-02-12,0,0
,Montenegro,2020-02-13,0,0
,Montenegro,2020-02-14,0,0
,Montenegro,2020-02-15,0,0
,Montenegro,2020-02-16,0,0
,Montenegro,2020-02-17,0,0
,Montenegro,2020-02-18,0,0
,Montenegro,2020-02-19,0,0
,Montenegro,2020-02-20,0,0
,Montenegro,2020-02-21,0,0
,Montenegro,2020-02-22,0,0
,Montenegro,2020-02-23,0,0
,Montenegro,2020-02-24,0,0
,Montenegro,2020-02-25,0,0
,Montenegro,2020-02-26,0,0
,Montenegro,2020-02-27,0,0
,Montenegro,2020-02-28,0,0
,Montenegro,2020-02-29,0,0
,Montenegro,2020-03-01,0,0
,Montenegro,2020-03-02,0,0
,Montenegro,2020-03-03,0,0
,Montenegro,2020-03-04,0,0
,Montenegro,2020-03-05,0,0
,Montenegro,2020-03-06,0,0
,Montenegro,2020-03-07,0,0
,Montenegro,2020-03-08,0,0
,Montenegro,2020-03-09,0,0
,Montenegro,2020-03-10,0,0
,Montenegro,2020-03-11,0,0
,Montenegro,2020-03-12,0,0
,Montenegro,2020-03-13,0,0
,Montenegro,2020-03-14,0,0
,Montenegro,2020-03-15,0,0
,Montenegro,2020-03-16,0,0
,Montenegro,2020-03-17,2,0
,Montenegro,2020-03-18,2,0
,Montenegro,2020-03-19,3,0
,Montenegro,2020-03-20,14,0
,Montenegro,2020-03-21,14,0
,Montenegro,2020-03-22,21,0
,Montenegro,2020-03-23,27,1
,Montenegro,2020-03-24,47,1
,Montenegro,2020-03-25,52,1
,Montenegro,2020-03-26,69,1
,Montenegro,2020-03-27,82,1
,Montenegro,2020-03-28,84,1
,Montenegro,2020-03-29,85,1
,Montenegro,2020-03-30,91,1
,Montenegro,2020-03-31,109,2
,Montenegro,2020-04-01,123,2
,Montenegro,2020-04-02,144,2
,Montenegro,2020-04-03,174,2
,Montenegro,2020-04-04,201,2
,Morocco,2020-01-22,0,0
,Morocco,2020-01-23,0,0
,Morocco,2020-01-24,0,0
,Morocco,2020-01-25,0,0
,Morocco,2020-01-26,0,0
,Morocco,2020-01-27,0,0
,Morocco,2020-01-28,0,0
,Morocco,2020-01-29,0,0
,Morocco,2020-01-30,0,0
,Morocco,2020-01-31,0,0
,Morocco,2020-02-01,0,0
,Morocco,2020-02-02,0,0
,Morocco,2020-02-03,0,0
,Morocco,2020-02-04,0,0
,Morocco,2020-02-05,0,0
,Morocco,2020-02-06,0,0
,Morocco,2020-02-07,0,0
,Morocco,2020-02-08,0,0
,Morocco,2020-02-09,0,0
,Morocco,2020-02-10,0,0
,Morocco,2020-02-11,0,0
,Morocco,2020-02-12,0,0
,Morocco,2020-02-13,0,0
,Morocco,2020-02-14,0,0
,Morocco,2020-02-15,0,0
,Morocco,2020-02-16,0,0
,Morocco,2020-02-17,0,0
,Morocco,2020-02-18,0,0
,Morocco,2020-02-19,0,0
,Morocco,2020-02-20,0,0
,Morocco,2020-02-21,0,0
,Morocco,2020-02-22,0,0
,Morocco,2020-02-23,0,0
,Morocco,2020-02-24,0,0
,Morocco,2020-02-25,0,0
,Morocco,2020-02-26,0,0
,Morocco,2020-02-27,0,0
,Morocco,2020-02-28,0,0
,Morocco,2020-02-29,0,0
,Morocco,2020-03-01,0,0
,Morocco,2020-03-02,1,0
,Morocco,2020-03-03,1,0
,Morocco,2020-03-04,1,0
,Morocco,2020-03-05,2,0
,Morocco,2020-03-06,2,0
,Morocco,2020-03-07,2,0
,Morocco,2020-03-08,2,0
,Morocco,2020-03-09,2,0
,Morocco,2020-03-10,3,1
,Morocco,2020-03-11,5,1
,Morocco,2020-03-12,6,1
,Morocco,2020-03-13,7,1
,Morocco,2020-03-14,17,1
,Morocco,2020-03-15,28,1
,Morocco,2020-03-16,29,1
,Morocco,2020-03-17,38,2
,Morocco,2020-03-18,49,2
,Morocco,2020-03-19,63,2
,Morocco,2020-03-20,77,3
,Morocco,2020-03-21,96,3
,Morocco,2020-03-22,115,4
,Morocco,2020-03-23,143,4
,Morocco,2020-03-24,170,5
,Morocco,2020-03-25,225,6
,Morocco,2020-03-26,275,11
,Morocco,2020-03-27,345,23
,Morocco,2020-03-28,402,25
,Morocco,2020-03-29,479,26
,Morocco,2020-03-30,556,33
,Morocco,2020-03-31,617,36
,Morocco,2020-04-01,654,39
,Morocco,2020-04-02,708,44
,Morocco,2020-04-03,791,48
,Morocco,2020-04-04,919,59
,Mozambique,2020-01-22,0,0
,Mozambique,2020-01-23,0,0
,Mozambique,2020-01-24,0,0
,Mozambique,2020-01-25,0,0
,Mozambique,2020-01-26,0,0
,Mozambique,2020-01-27,0,0
,Mozambique,2020-01-28,0,0
,Mozambique,2020-01-29,0,0
,Mozambique,2020-01-30,0,0
,Mozambique,2020-01-31,0,0
,Mozambique,2020-02-01,0,0
,Mozambique,2020-02-02,0,0
,Mozambique,2020-02-03,0,0
,Mozambique,2020-02-04,0,0
,Mozambique,2020-02-05,0,0
,Mozambique,2020-02-06,0,0
,Mozambique,2020-02-07,0,0
,Mozambique,2020-02-08,0,0
,Mozambique,2020-02-09,0,0
,Mozambique,2020-02-10,0,0
,Mozambique,2020-02-11,0,0
,Mozambique,2020-02-12,0,0
,Mozambique,2020-02-13,0,0
,Mozambique,2020-02-14,0,0
,Mozambique,2020-02-15,0,0
,Mozambique,2020-02-16,0,0
,Mozambique,2020-02-17,0,0
,Mozambique,2020-02-18,0,0
,Mozambique,2020-02-19,0,0
,Mozambique,2020-02-20,0,0
,Mozambique,2020-02-21,0,0
,Mozambique,2020-02-22,0,0
,Mozambique,2020-02-23,0,0
,Mozambique,2020-02-24,0,0
,Mozambique,2020-02-25,0,0
,Mozambique,2020-02-26,0,0
,Mozambique,2020-02-27,0,0
,Mozambique,2020-02-28,0,0
,Mozambique,2020-02-29,0,0
,Mozambique,2020-03-01,0,0
,Mozambique,2020-03-02,0,0
,Mozambique,2020-03-03,0,0
,Mozambique,2020-03-04,0,0
,Mozambique,2020-03-05,0,0
,Mozambique,2020-03-06,0,0
,Mozambique,2020-03-07,0,0
,Mozambique,2020-03-08,0,0
,Mozambique,2020-03-09,0,0
,Mozambique,2020-03-10,0,0
,Mozambique,2020-03-11,0,0
,Mozambique,2020-03-12,0,0
,Mozambique,2020-03-13,0,0
,Mozambique,2020-03-14,0,0
,Mozambique,2020-03-15,0,0
,Mozambique,2020-03-16,0,0
,Mozambique,2020-03-17,0,0
,Mozambique,2020-03-18,0,0
,Mozambique,2020-03-19,0,0
,Mozambique,2020-03-20,0,0
,Mozambique,2020-03-21,0,0
,Mozambique,2020-03-22,1,0
,Mozambique,2020-03-23,1,0
,Mozambique,2020-03-24,3,0
,Mozambique,2020-03-25,5,0
,Mozambique,2020-03-26,7,0
,Mozambique,2020-03-27,7,0
,Mozambique,2020-03-28,8,0
,Mozambique,2020-03-29,8,0
,Mozambique,2020-03-30,8,0
,Mozambique,2020-03-31,8,0
,Mozambique,2020-04-01,10,0
,Mozambique,2020-04-02,10,0
,Mozambique,2020-04-03,10,0
,Mozambique,2020-04-04,10,0
,Namibia,2020-01-22,0,0
,Namibia,2020-01-23,0,0
,Namibia,2020-01-24,0,0
,Namibia,2020-01-25,0,0
,Namibia,2020-01-26,0,0
,Namibia,2020-01-27,0,0
,Namibia,2020-01-28,0,0
,Namibia,2020-01-29,0,0
,Namibia,2020-01-30,0,0
,Namibia,2020-01-31,0,0
,Namibia,2020-02-01,0,0
,Namibia,2020-02-02,0,0
,Namibia,2020-02-03,0,0
,Namibia,2020-02-04,0,0
,Namibia,2020-02-05,0,0
,Namibia,2020-02-06,0,0
,Namibia,2020-02-07,0,0
,Namibia,2020-02-08,0,0
,Namibia,2020-02-09,0,0
,Namibia,2020-02-10,0,0
,Namibia,2020-02-11,0,0
,Namibia,2020-02-12,0,0
,Namibia,2020-02-13,0,0
,Namibia,2020-02-14,0,0
,Namibia,2020-02-15,0,0
,Namibia,2020-02-16,0,0
,Namibia,2020-02-17,0,0
,Namibia,2020-02-18,0,0
,Namibia,2020-02-19,0,0
,Namibia,2020-02-20,0,0
,Namibia,2020-02-21,0,0
,Namibia,2020-02-22,0,0
,Namibia,2020-02-23,0,0
,Namibia,2020-02-24,0,0
,Namibia,2020-02-25,0,0
,Namibia,2020-02-26,0,0
,Namibia,2020-02-27,0,0
,Namibia,2020-02-28,0,0
,Namibia,2020-02-29,0,0
,Namibia,2020-03-01,0,0
,Namibia,2020-03-02,0,0
,Namibia,2020-03-03,0,0
,Namibia,2020-03-04,0,0
,Namibia,2020-03-05,0,0
,Namibia,2020-03-06,0,0
,Namibia,2020-03-07,0,0
,Namibia,2020-03-08,0,0
,Namibia,2020-03-09,0,0
,Namibia,2020-03-10,0,0
,Namibia,2020-03-11,0,0
,Namibia,2020-03-12,0,0
,Namibia,2020-03-13,0,0
,Namibia,2020-03-14,2,0
,Namibia,2020-03-15,2,0
,Namibia,2020-03-16,2,0
,Namibia,2020-03-17,2,0
,Namibia,2020-03-18,2,0
,Namibia,2020-03-19,3,0
,Namibia,2020-03-20,3,0
,Namibia,2020-03-21,3,0
,Namibia,2020-03-22,3,0
,Namibia,2020-03-23,4,0
,Namibia,2020-03-24,7,0
,Namibia,2020-03-25,7,0
,Namibia,2020-03-26,8,0
,Namibia,2020-03-27,8,0
,Namibia,2020-03-28,8,0
,Namibia,2020-03-29,11,0
,Namibia,2020-03-30,11,0
,Namibia,2020-03-31,11,0
,Namibia,2020-04-01,14,0
,Namibia,2020-04-02,14,0
,Namibia,2020-04-03,14,0
,Namibia,2020-04-04,14,0
,Nepal,2020-01-22,0,0
,Nepal,2020-01-23,0,0
,Nepal,2020-01-24,0,0
,Nepal,2020-01-25,1,0
,Nepal,2020-01-26,1,0
